INJSEV,CarAge,MAKE,SEATPOS,DriverAge,DriverSex,TotalResult
4,2,52.0,4.0,7.0,1.0,0.036597046157293214
4,2,52.0,4.0,7.0,2.0,0.03322453021846168
4,2,52.0,4.0,8.0,1.0,0.035590348916667396
4,2,52.0,4.0,8.0,2.0,0.03221783297783586
4,2,53.0,1.0,4.0,1.0,0.03456268141624143
4,2,53.0,1.0,4.0,2.0,0.0311901654774099
4,2,53.0,1.0,5.0,1.0,0.036333531248175684
4,2,53.0,1.0,5.0,2.0,0.03296101530934415
4,2,53.0,1.0,6.0,1.0,0.035936939916070415
4,2,53.0,1.0,6.0,2.0,0.03256442397723888
4,2,53.0,1.0,7.0,1.0,0.03445507822019757
4,2,53.0,1.0,7.0,2.0,0.031082562281366032
4,2,53.0,1.0,8.0,1.0,0.03344838097957175
4,2,53.0,1.0,8.0,2.0,0.030075865040740214
4,2,53.0,2.0,4.0,1.0,0.03240441615202688
4,2,53.0,2.0,4.0,2.0,0.02903190021319535
4,2,53.0,2.0,5.0,1.0,0.03417526598396113
4,2,53.0,2.0,5.0,2.0,0.0308027500451296
4,2,53.0,2.0,6.0,1.0,0.03377867465185587
4,2,53.0,2.0,6.0,2.0,0.030406158713024333
4,2,53.0,2.0,7.0,1.0,0.032296812955983016
4,2,53.0,2.0,7.0,2.0,0.028924297017151483
4,2,53.0,2.0,8.0,1.0,0.031290115715357204
4,2,53.0,2.0,8.0,2.0,0.027917599776525664
4,2,53.0,3.0,4.0,1.0,0.029999103736613197
4,2,53.0,3.0,4.0,2.0,0.026626587797781664
4,2,53.0,3.0,5.0,1.0,0.03176995356854745
4,2,53.0,3.0,5.0,2.0,0.028397437629715916
4,2,53.0,3.0,6.0,1.0,0.03137336223644218
4,2,53.0,3.0,6.0,2.0,0.028000846297610647
4,2,53.0,3.0,7.0,1.0,0.029891500540569334
4,2,53.0,3.0,7.0,2.0,0.0265189846017378
4,2,53.0,3.0,8.0,1.0,0.02888480329994352
4,2,53.0,3.0,8.0,2.0,0.02551228736111198
4,2,53.0,4.0,4.0,1.0,0.03581778389945829
4,2,53.0,4.0,4.0,2.0,0.03244526796062676
4,2,53.0,4.0,5.0,1.0,0.03758863373139254
4,2,53.0,4.0,5.0,2.0,0.03421611779256101
4,2,53.0,4.0,6.0,1.0,0.03719204239928727
4,2,53.0,4.0,6.0,2.0,0.03381952646045574
4,2,53.0,4.0,7.0,1.0,0.03571018070341442
4,2,53.0,4.0,7.0,2.0,0.032337664764582885
4,2,53.0,4.0,8.0,1.0,0.034703483462788606
4,2,53.0,4.0,8.0,2.0,0.03133096752395707
4,2,55.0,1.0,4.0,1.0,0.03432019252607555
4,2,55.0,1.0,4.0,2.0,0.030947676587244018
4,2,55.0,1.0,5.0,1.0,0.0360910423580098
4,2,55.0,1.0,5.0,2.0,0.032718526419178266
4,2,55.0,1.0,6.0,1.0,0.03569445102590453
4,2,55.0,1.0,6.0,2.0,0.032321935087073
4,2,55.0,1.0,7.0,1.0,0.034212589330031684
4,2,55.0,1.0,7.0,2.0,0.03084007339120015
4,2,55.0,1.0,8.0,1.0,0.03320589208940587
4,2,55.0,1.0,8.0,2.0,0.029833376150574333
4,2,55.0,2.0,4.0,1.0,0.032161927261861
4,2,55.0,2.0,4.0,2.0,0.02878941132302947
4,2,55.0,2.0,5.0,1.0,0.033932777093795254
4,2,55.0,2.0,5.0,2.0,0.03056026115496372
4,2,55.0,2.0,6.0,1.0,0.033536185761689985
4,2,55.0,2.0,6.0,2.0,0.030163669822858452
4,2,55.0,2.0,7.0,1.0,0.03205432406581714
4,2,55.0,2.0,7.0,2.0,0.028681808126985602
4,2,55.0,2.0,8.0,1.0,0.03104762682519132
4,2,55.0,2.0,8.0,2.0,0.027675110886359783
4,2,55.0,3.0,4.0,1.0,0.029756614846447316
4,2,55.0,3.0,4.0,2.0,0.026384098907615783
4,2,55.0,3.0,5.0,1.0,0.031527464678381564
4,2,55.0,3.0,5.0,2.0,0.028154948739550035
4,2,55.0,3.0,6.0,1.0,0.0311308733462763
4,2,55.0,3.0,6.0,2.0,0.027758357407444766
4,2,55.0,3.0,7.0,1.0,0.02964901165040345
4,2,55.0,3.0,7.0,2.0,0.026276495711571916
4,2,55.0,3.0,8.0,1.0,0.028642314409777637
4,2,55.0,3.0,8.0,2.0,0.025269798470946098
4,2,55.0,4.0,4.0,1.0,0.03557529500929241
4,2,55.0,4.0,4.0,2.0,0.032202779070460874
4,2,55.0,4.0,5.0,1.0,0.037346144841226656
4,2,55.0,4.0,5.0,2.0,0.03397362890239512
4,2,55.0,4.0,6.0,1.0,0.036949553509121394
4,2,55.0,4.0,6.0,2.0,0.03357703757028986
4,2,55.0,4.0,7.0,1.0,0.035467691813248534
4,2,55.0,4.0,7.0,2.0,0.032095175874417
4,2,55.0,4.0,8.0,1.0,0.03446099457262272
4,2,55.0,4.0,8.0,2.0,0.03108847863379119
4,2,59.0,1.0,4.0,1.0,0.034558748055441804
4,2,59.0,1.0,4.0,2.0,0.031186232116610275
4,2,59.0,1.0,5.0,1.0,0.03632959788737606
4,2,59.0,1.0,5.0,2.0,0.03295708194854453
4,2,59.0,1.0,6.0,1.0,0.03593300655527079
4,2,59.0,1.0,6.0,2.0,0.03256049061643926
4,2,59.0,1.0,7.0,1.0,0.034451144859397945
4,2,59.0,1.0,7.0,2.0,0.03107862892056641
4,2,59.0,1.0,8.0,1.0,0.033444447618772126
4,2,59.0,1.0,8.0,2.0,0.03007193167994059
4,2,59.0,2.0,4.0,1.0,0.03240048279122726
4,2,59.0,2.0,4.0,2.0,0.029027966852395726
4,2,59.0,2.0,5.0,1.0,0.03417133262316151
4,2,59.0,2.0,5.0,2.0,0.030798816684329978
4,2,59.0,2.0,6.0,1.0,0.033774741291056246
4,2,59.0,2.0,6.0,2.0,0.03040222535222471
4,2,59.0,2.0,7.0,1.0,0.03229287959518339
4,2,59.0,2.0,7.0,2.0,0.02892036365635186
4,2,59.0,2.0,8.0,1.0,0.03128618235455758
4,2,59.0,2.0,8.0,2.0,0.02791366641572604
4,2,59.0,3.0,4.0,1.0,0.02999517037581358
4,2,59.0,3.0,4.0,2.0,0.026622654436982047
4,2,59.0,3.0,5.0,1.0,0.03176602020774783
4,2,59.0,3.0,5.0,2.0,0.0283935042689163
4,2,59.0,3.0,6.0,1.0,0.03136942887564256
4,2,59.0,3.0,6.0,2.0,0.02799691293681103
4,2,59.0,3.0,7.0,1.0,0.029887567179769713
4,2,59.0,3.0,7.0,2.0,0.026515051240938177
4,2,59.0,3.0,8.0,1.0,0.028880869939143895
4,2,59.0,3.0,8.0,2.0,0.02550835400031236
4,2,59.0,4.0,4.0,1.0,0.03581385053865867
4,2,59.0,4.0,4.0,2.0,0.032441334599827135
4,2,59.0,4.0,5.0,1.0,0.037584700370592916
4,2,59.0,4.0,5.0,2.0,0.03421218443176138
4,2,59.0,4.0,6.0,1.0,0.03718810903848765
4,2,59.0,4.0,6.0,2.0,0.033815593099656115
4,2,59.0,4.0,7.0,1.0,0.0357062473426148
4,2,59.0,4.0,7.0,2.0,0.03233373140378327
4,2,59.0,4.0,8.0,1.0,0.03469955010198898
4,2,59.0,4.0,8.0,2.0,0.03132703416315745
4,2,62.0,1.0,4.0,1.0,0.034698980404863425
4,2,62.0,1.0,4.0,2.0,0.03132646446603189
4,2,62.0,1.0,5.0,1.0,0.03646983023679768
4,2,62.0,1.0,5.0,2.0,0.03309731429796615
4,2,62.0,1.0,6.0,1.0,0.03607323890469241
4,2,62.0,1.0,6.0,2.0,0.03270072296586088
4,2,62.0,1.0,7.0,1.0,0.034591377208819565
4,2,62.0,1.0,7.0,2.0,0.03121886126998803
4,2,62.0,1.0,8.0,1.0,0.03358467996819375
4,2,62.0,1.0,8.0,2.0,0.03021216402936221
4,2,62.0,2.0,4.0,1.0,0.03254071514064888
4,2,62.0,2.0,4.0,2.0,0.029168199201817346
4,2,62.0,2.0,5.0,1.0,0.03431156497258313
4,2,62.0,2.0,5.0,2.0,0.0309390490337516
4,2,62.0,2.0,6.0,1.0,0.033914973640477866
4,2,62.0,2.0,6.0,2.0,0.03054245770164633
4,2,62.0,2.0,7.0,1.0,0.03243311194460501
4,2,62.0,2.0,7.0,2.0,0.02906059600577348
4,2,62.0,2.0,8.0,1.0,0.0314264147039792
4,2,62.0,2.0,8.0,2.0,0.02805389876514766
4,2,62.0,3.0,4.0,1.0,0.030135402725235193
4,2,62.0,3.0,4.0,2.0,0.02676288678640366
4,2,62.0,3.0,5.0,1.0,0.031906252557169446
4,2,62.0,3.0,5.0,2.0,0.028533736618337913
4,2,62.0,3.0,6.0,1.0,0.03150966122506418
4,2,62.0,3.0,6.0,2.0,0.028137145286232644
4,2,62.0,3.0,7.0,1.0,0.03002779952919133
4,2,62.0,3.0,7.0,2.0,0.026655283590359798
4,2,62.0,3.0,8.0,1.0,0.029021102288565515
4,2,62.0,3.0,8.0,2.0,0.025648586349733975
4,2,62.0,4.0,4.0,1.0,0.03595408288808029
4,2,62.0,4.0,4.0,2.0,0.032581566949248755
4,2,62.0,4.0,5.0,1.0,0.03772493272001454
4,2,62.0,4.0,5.0,2.0,0.034352416781183004
4,2,62.0,4.0,6.0,1.0,0.03732834138790927
4,2,62.0,4.0,6.0,2.0,0.033955825449077735
4,2,62.0,4.0,7.0,1.0,0.035846479692036415
4,2,62.0,4.0,7.0,2.0,0.03247396375320488
4,2,62.0,4.0,8.0,1.0,0.0348397824514106
4,2,62.0,4.0,8.0,2.0,0.03146726651257907
4,2,63.0,1.0,4.0,1.0,0.034981659331304774
4,2,63.0,1.0,4.0,2.0,0.03160914339247324
4,2,63.0,1.0,5.0,1.0,0.03675250916323903
4,2,63.0,1.0,5.0,2.0,0.033379993224407496
4,2,63.0,1.0,6.0,1.0,0.03635591783113376
4,2,63.0,1.0,6.0,2.0,0.03298340189230223
4,2,63.0,1.0,7.0,1.0,0.034874056135260914
4,2,63.0,1.0,7.0,2.0,0.03150154019642938
4,2,63.0,1.0,8.0,1.0,0.033867358894635095
4,2,63.0,1.0,8.0,2.0,0.03049484295580356
4,2,63.0,2.0,4.0,1.0,0.03282339406709023
4,2,63.0,2.0,4.0,2.0,0.029450878128258695
4,2,63.0,2.0,5.0,1.0,0.03459424389902448
4,2,63.0,2.0,5.0,2.0,0.031221727960192947
4,2,63.0,2.0,6.0,1.0,0.034197652566919215
4,2,63.0,2.0,6.0,2.0,0.03082513662808768
4,2,63.0,2.0,7.0,1.0,0.03271579087104636
4,2,63.0,2.0,7.0,2.0,0.02934327493221483
4,2,63.0,2.0,8.0,1.0,0.03170909363042055
4,2,63.0,2.0,8.0,2.0,0.02833657769158901
4,2,63.0,3.0,4.0,1.0,0.03041808165167655
4,2,63.0,3.0,4.0,2.0,0.027045565712845016
4,2,63.0,3.0,5.0,1.0,0.0321889314836108
4,2,63.0,3.0,5.0,2.0,0.02881641554477927
4,2,63.0,3.0,6.0,1.0,0.03179234015150553
4,2,63.0,3.0,6.0,2.0,0.028419824212674
4,2,63.0,3.0,7.0,1.0,0.030310478455632683
4,2,63.0,3.0,7.0,2.0,0.02693796251680115
4,2,63.0,3.0,8.0,1.0,0.029303781215006867
4,2,63.0,3.0,8.0,2.0,0.02593126527617533
4,2,63.0,4.0,4.0,1.0,0.03623676181452164
4,2,63.0,4.0,4.0,2.0,0.032864245875690104
4,2,63.0,4.0,5.0,1.0,0.038007611646455886
4,2,63.0,4.0,5.0,2.0,0.03463509570762435
4,2,63.0,4.0,6.0,1.0,0.03761102031435062
4,2,63.0,4.0,6.0,2.0,0.034238504375519084
4,2,63.0,4.0,7.0,1.0,0.03612915861847777
4,2,63.0,4.0,7.0,2.0,0.03275664267964624
4,2,63.0,4.0,8.0,1.0,0.03512246137785195
4,2,63.0,4.0,8.0,2.0,0.03174994543902042
4,2,64.0,1.0,4.0,1.0,0.035490932459657946
4,2,64.0,1.0,4.0,2.0,0.032118416520826414
4,2,64.0,1.0,5.0,1.0,0.0372617822915922
4,2,64.0,1.0,5.0,2.0,0.03388926635276067
4,2,64.0,1.0,6.0,1.0,0.03686519095948693
4,2,64.0,1.0,6.0,2.0,0.0334926750206554
4,2,64.0,1.0,7.0,1.0,0.03538332926361408
4,2,64.0,1.0,7.0,2.0,0.03201081332478255
4,2,64.0,1.0,8.0,1.0,0.03437663202298827
4,2,64.0,1.0,8.0,2.0,0.03100411608415673
4,2,64.0,2.0,4.0,1.0,0.0333326671954434
4,2,64.0,2.0,4.0,2.0,0.029960151256611868
4,2,64.0,2.0,5.0,1.0,0.03510351702737765
4,2,64.0,2.0,5.0,2.0,0.03173100108854612
4,2,64.0,2.0,6.0,1.0,0.03470692569527238
4,2,64.0,2.0,6.0,2.0,0.03133440975644085
4,2,64.0,2.0,7.0,1.0,0.033225063999399534
4,2,64.0,2.0,7.0,2.0,0.029852548060568
4,2,64.0,2.0,8.0,1.0,0.03221836675877372
4,2,64.0,2.0,8.0,2.0,0.028845850819942183
4,2,64.0,3.0,4.0,1.0,0.030927354780029715
4,2,64.0,3.0,4.0,2.0,0.027554838841198182
4,2,64.0,3.0,5.0,1.0,0.03269820461196397
4,2,64.0,3.0,5.0,2.0,0.029325688673132434
4,2,64.0,3.0,6.0,1.0,0.0323016132798587
4,2,64.0,3.0,6.0,2.0,0.028929097341027166
4,2,64.0,3.0,7.0,1.0,0.03081975158398585
4,2,64.0,3.0,7.0,2.0,0.027447235645154316
4,2,64.0,3.0,8.0,1.0,0.029813054343360033
4,2,64.0,3.0,8.0,2.0,0.026440538404528497
4,2,64.0,4.0,4.0,1.0,0.0367460349428748
4,2,64.0,4.0,4.0,2.0,0.03337351900404327
4,2,64.0,4.0,5.0,1.0,0.03851688477480906
4,2,64.0,4.0,5.0,2.0,0.035144368835977526
4,2,64.0,4.0,6.0,1.0,0.03812029344270379
4,2,64.0,4.0,6.0,2.0,0.03474777750387226
4,2,64.0,4.0,7.0,1.0,0.036638431746830936
4,2,64.0,4.0,7.0,2.0,0.033265915807999404
4,2,64.0,4.0,8.0,1.0,0.03563173450620512
4,2,64.0,4.0,8.0,2.0,0.032259218567373585
4,2,99.0,1.0,4.0,1.0,0.037149595911130755
4,2,99.0,1.0,4.0,2.0,0.03377707997229922
4,2,99.0,1.0,5.0,1.0,0.03892044574306501
4,2,99.0,1.0,5.0,2.0,0.03554792980423348
4,2,99.0,1.0,6.0,1.0,0.03852385441095974
4,2,99.0,1.0,6.0,2.0,0.03515133847212821
4,2,99.0,1.0,7.0,1.0,0.03704199271508689
4,2,99.0,1.0,7.0,2.0,0.033669476776255355
4,2,99.0,1.0,8.0,1.0,0.03603529547446107
4,2,99.0,1.0,8.0,2.0,0.03266277953562954
4,2,99.0,2.0,4.0,1.0,0.03499133064691621
4,2,99.0,2.0,4.0,2.0,0.031618814708084676
4,2,99.0,2.0,5.0,1.0,0.03676218047885046
4,2,99.0,2.0,5.0,2.0,0.033389664540018925
4,2,99.0,2.0,6.0,1.0,0.03636558914674519
4,2,99.0,2.0,6.0,2.0,0.032993073207913656
4,2,99.0,2.0,7.0,1.0,0.03488372745087234
4,2,99.0,2.0,7.0,2.0,0.03151121151204081
4,2,99.0,2.0,8.0,1.0,0.03387703021024653
4,2,99.0,2.0,8.0,2.0,0.03050451427141499
4,2,99.0,3.0,4.0,1.0,0.03258601823150252
4,2,99.0,3.0,4.0,2.0,0.02921350229267099
4,2,99.0,3.0,5.0,1.0,0.034356868063436775
4,2,99.0,3.0,5.0,2.0,0.030984352124605243
4,2,99.0,3.0,6.0,1.0,0.03396027673133151
4,2,99.0,3.0,6.0,2.0,0.030587760792499974
4,2,99.0,3.0,7.0,1.0,0.03247841503545866
4,2,99.0,3.0,7.0,2.0,0.029105899096627124
4,2,99.0,3.0,8.0,1.0,0.03147171779483284
4,2,99.0,3.0,8.0,2.0,0.028099201856001305
4,2,99.0,4.0,4.0,1.0,0.03840469839434761
4,2,99.0,4.0,4.0,2.0,0.03503218245551608
4,2,99.0,4.0,5.0,1.0,0.04017554822628187
4,2,99.0,4.0,5.0,2.0,0.036803032287450334
4,2,99.0,4.0,6.0,1.0,0.0397789568941766
4,2,99.0,4.0,6.0,2.0,0.036406440955345065
4,2,99.0,4.0,7.0,1.0,0.038297095198303745
4,2,99.0,4.0,7.0,2.0,0.03492457925947221
4,2,99.0,4.0,8.0,1.0,0.037290397957677926
4,2,99.0,4.0,8.0,2.0,0.03391788201884639
4,3,2.0,1.0,4.0,1.0,0.03735410971500992
4,3,2.0,1.0,4.0,2.0,0.03398159377617839
4,3,2.0,1.0,5.0,1.0,0.03912495954694417
4,3,2.0,1.0,5.0,2.0,0.03575244360811264
4,3,2.0,1.0,6.0,1.0,0.0387283682148389
4,3,2.0,1.0,6.0,2.0,0.03535585227600737
4,3,2.0,1.0,7.0,1.0,0.037246506518966056
4,3,2.0,1.0,7.0,2.0,0.03387399058013452
4,3,2.0,1.0,8.0,1.0,0.03623980927834024
4,3,2.0,1.0,8.0,2.0,0.032867293339508705
4,3,2.0,2.0,4.0,1.0,0.03519584445079537
4,3,2.0,2.0,4.0,2.0,0.03182332851196384
4,3,2.0,2.0,5.0,1.0,0.036966694282729626
4,3,2.0,2.0,5.0,2.0,0.03359417834389809
4,3,2.0,2.0,6.0,1.0,0.03657010295062436
4,3,2.0,2.0,6.0,2.0,0.033197587011792824
4,3,2.0,2.0,7.0,1.0,0.035088241254751504
4,3,2.0,2.0,7.0,2.0,0.03171572531591997
4,3,2.0,2.0,8.0,1.0,0.03408154401412569
4,3,2.0,2.0,8.0,2.0,0.030709028075294152
4,3,2.0,3.0,4.0,1.0,0.03279053203538169
4,3,2.0,3.0,4.0,2.0,0.029418016096550155
4,3,2.0,3.0,5.0,1.0,0.034561381867315936
4,3,2.0,3.0,5.0,2.0,0.031188865928484404
4,3,2.0,3.0,6.0,1.0,0.03416479053521067
4,3,2.0,3.0,6.0,2.0,0.03079227459637914
4,3,2.0,3.0,7.0,1.0,0.03268292883933782
4,3,2.0,3.0,7.0,2.0,0.02931041290050629
4,3,2.0,3.0,8.0,1.0,0.03167623159871201
4,3,2.0,3.0,8.0,2.0,0.02830371565988047
4,3,2.0,4.0,4.0,1.0,0.03860921219822678
4,3,2.0,4.0,4.0,2.0,0.035236696259395246
4,3,2.0,4.0,5.0,1.0,0.04038006203016103
4,3,2.0,4.0,5.0,2.0,0.037007546091329495
4,3,2.0,4.0,6.0,1.0,0.03998347069805576
4,3,2.0,4.0,6.0,2.0,0.036610954759224226
4,3,2.0,4.0,7.0,1.0,0.03850160900218291
4,3,2.0,4.0,7.0,2.0,0.03512909306335138
4,3,2.0,4.0,8.0,1.0,0.037494911761557094
4,3,2.0,4.0,8.0,2.0,0.03412239582272556
4,3,6.0,1.0,4.0,1.0,0.03564599264941461
4,3,6.0,1.0,4.0,2.0,0.032273476710583074
4,3,6.0,1.0,5.0,1.0,0.037416842481348855
4,3,6.0,1.0,5.0,2.0,0.03404432654251732
4,3,6.0,1.0,6.0,1.0,0.03702025114924359
4,3,6.0,1.0,6.0,2.0,0.033647735210412054
4,3,6.0,1.0,7.0,1.0,0.03553838945337074
4,3,6.0,1.0,7.0,2.0,0.03216587351453921
4,3,6.0,1.0,8.0,1.0,0.03453169221274492
4,3,6.0,1.0,8.0,2.0,0.031159176273913392
4,3,6.0,2.0,4.0,1.0,0.033487727385200054
4,3,6.0,2.0,4.0,2.0,0.03011521144636852
4,3,6.0,2.0,5.0,1.0,0.03525857721713431
4,3,6.0,2.0,5.0,2.0,0.03188606127830278
4,3,6.0,2.0,6.0,1.0,0.03486198588502904
4,3,6.0,2.0,6.0,2.0,0.03148946994619751
4,3,6.0,2.0,7.0,1.0,0.03338012418915619
4,3,6.0,2.0,7.0,2.0,0.03000760825032466
4,3,6.0,2.0,8.0,1.0,0.032373426948530376
4,3,6.0,2.0,8.0,2.0,0.029000911009698836
4,3,6.0,3.0,4.0,1.0,0.031082414969786375
4,3,6.0,3.0,4.0,2.0,0.027709899030954842
4,3,6.0,3.0,5.0,1.0,0.03285326480172063
4,3,6.0,3.0,5.0,2.0,0.029480748862889095
4,3,6.0,3.0,6.0,1.0,0.03245667346961536
4,3,6.0,3.0,6.0,2.0,0.029084157530783826
4,3,6.0,3.0,7.0,1.0,0.030974811773742512
4,3,6.0,3.0,7.0,2.0,0.02760229583491098
4,3,6.0,3.0,8.0,1.0,0.029968114533116697
4,3,6.0,3.0,8.0,2.0,0.026595598594285157
4,3,6.0,4.0,4.0,1.0,0.03690109513263146
4,3,6.0,4.0,4.0,2.0,0.03352857919379993
4,3,6.0,4.0,5.0,1.0,0.03867194496456571
4,3,6.0,4.0,5.0,2.0,0.03529942902573418
4,3,6.0,4.0,6.0,1.0,0.03827535363246044
4,3,6.0,4.0,6.0,2.0,0.03490283769362891
4,3,6.0,4.0,7.0,1.0,0.0367934919365876
4,3,6.0,4.0,7.0,2.0,0.033420975997756064
4,3,6.0,4.0,8.0,1.0,0.03578679469596178
4,3,6.0,4.0,8.0,2.0,0.032414278757130245
4,3,7.0,1.0,4.0,1.0,0.03721340616072957
4,3,7.0,1.0,4.0,2.0,0.03384089022189804
4,3,7.0,1.0,5.0,1.0,0.03898425599266382
4,3,7.0,1.0,5.0,2.0,0.03561174005383229
4,3,7.0,1.0,6.0,1.0,0.03858766466055856
4,3,7.0,1.0,6.0,2.0,0.03521514872172703
4,3,7.0,1.0,7.0,1.0,0.03710580296468571
4,3,7.0,1.0,7.0,2.0,0.033733287025854174
4,3,7.0,1.0,8.0,1.0,0.03609910572405989
4,3,7.0,1.0,8.0,2.0,0.032726589785228355
4,3,7.0,2.0,4.0,1.0,0.03505514089651503
4,3,7.0,2.0,4.0,2.0,0.031682624957683495
4,3,7.0,2.0,5.0,1.0,0.036825990728449276
4,3,7.0,2.0,5.0,2.0,0.03345347478961774
4,3,7.0,2.0,6.0,1.0,0.03642939939634401
4,3,7.0,2.0,6.0,2.0,0.033056883457512475
4,3,7.0,2.0,7.0,1.0,0.03494753770047116
4,3,7.0,2.0,7.0,2.0,0.03157502176163963
4,3,7.0,2.0,8.0,1.0,0.03394084045984534
4,3,7.0,2.0,8.0,2.0,0.030568324521013806
4,3,7.0,3.0,4.0,1.0,0.03264982848110134
4,3,7.0,3.0,4.0,2.0,0.029277312542269805
4,3,7.0,3.0,5.0,1.0,0.034420678313035594
4,3,7.0,3.0,5.0,2.0,0.031048162374204057
4,3,7.0,3.0,6.0,1.0,0.034024086980930325
4,3,7.0,3.0,6.0,2.0,0.030651571042098792
4,3,7.0,3.0,7.0,1.0,0.03254222528505747
4,3,7.0,3.0,7.0,2.0,0.029169709346225942
4,3,7.0,3.0,8.0,1.0,0.03153552804443166
4,3,7.0,3.0,8.0,2.0,0.02816301210560012
4,3,7.0,4.0,4.0,1.0,0.03846850864394643
4,3,7.0,4.0,4.0,2.0,0.035095992705114896
4,3,7.0,4.0,5.0,1.0,0.040239358475880685
4,3,7.0,4.0,5.0,2.0,0.03686684253704915
4,3,7.0,4.0,6.0,1.0,0.039842767143775416
4,3,7.0,4.0,6.0,2.0,0.03647025120494388
4,3,7.0,4.0,7.0,1.0,0.03836090544790256
4,3,7.0,4.0,7.0,2.0,0.03498838950907103
4,3,7.0,4.0,8.0,1.0,0.037354208207276744
4,3,7.0,4.0,8.0,2.0,0.03398169226844521
4,3,12.0,1.0,4.0,1.0,0.037461573632802544
4,3,12.0,1.0,4.0,2.0,0.03408905769397101
4,3,12.0,1.0,5.0,1.0,0.03923242346473679
4,3,12.0,1.0,5.0,2.0,0.03585990752590526
4,3,12.0,1.0,6.0,1.0,0.038835832132631525
4,3,12.0,1.0,6.0,2.0,0.03546331619379999
4,3,12.0,1.0,7.0,1.0,0.03735397043675868
4,3,12.0,1.0,7.0,2.0,0.033981454497927145
4,3,12.0,1.0,8.0,1.0,0.03634727319613286
4,3,12.0,1.0,8.0,2.0,0.032974757257301326
4,3,12.0,2.0,4.0,1.0,0.03530330836858799
4,3,12.0,2.0,4.0,2.0,0.03193079242975646
4,3,12.0,2.0,5.0,1.0,0.03707415820052225
4,3,12.0,2.0,5.0,2.0,0.033701642261690715
4,3,12.0,2.0,6.0,1.0,0.03667756686841698
4,3,12.0,2.0,6.0,2.0,0.033305050929585446
4,3,12.0,2.0,7.0,1.0,0.035195705172544126
4,3,12.0,2.0,7.0,2.0,0.03182318923371259
4,3,12.0,2.0,8.0,1.0,0.034189007931918314
4,3,12.0,2.0,8.0,2.0,0.030816491993086774
4,3,12.0,3.0,4.0,1.0,0.03289799595317432
4,3,12.0,3.0,4.0,2.0,0.02952548001434278
4,3,12.0,3.0,5.0,1.0,0.034668845785108565
4,3,12.0,3.0,5.0,2.0,0.03129632984627703
4,3,12.0,3.0,6.0,1.0,0.0342722544530033
4,3,12.0,3.0,6.0,2.0,0.030899738514171764
4,3,12.0,3.0,7.0,1.0,0.03279039275713045
4,3,12.0,3.0,7.0,2.0,0.029417876818298917
4,3,12.0,3.0,8.0,1.0,0.03178369551650463
4,3,12.0,3.0,8.0,2.0,0.028411179577673095
4,3,12.0,4.0,4.0,1.0,0.0387166761160194
4,3,12.0,4.0,4.0,2.0,0.03534416017718787
4,3,12.0,4.0,5.0,1.0,0.04048752594795365
4,3,12.0,4.0,5.0,2.0,0.03711501000912212
4,3,12.0,4.0,6.0,1.0,0.04009093461584838
4,3,12.0,4.0,6.0,2.0,0.03671841867701685
4,3,12.0,4.0,7.0,1.0,0.038609072919975534
4,3,12.0,4.0,7.0,2.0,0.035236556981144
4,3,12.0,4.0,8.0,1.0,0.03760237567934972
4,3,12.0,4.0,8.0,2.0,0.03422985974051819
4,3,13.0,1.0,4.0,1.0,0.037330175859483374
4,3,13.0,1.0,4.0,2.0,0.03395765992065184
4,3,13.0,1.0,5.0,1.0,0.03910102569141762
4,3,13.0,1.0,5.0,2.0,0.03572850975258609
4,3,13.0,1.0,6.0,1.0,0.038704434359312354
4,3,13.0,1.0,6.0,2.0,0.03533191842048082
4,3,13.0,1.0,7.0,1.0,0.03722257266343951
4,3,13.0,1.0,7.0,2.0,0.033850056724607974
4,3,13.0,1.0,8.0,1.0,0.036215875422813695
4,3,13.0,1.0,8.0,2.0,0.03284335948398216
4,3,13.0,2.0,4.0,1.0,0.03517191059526882
4,3,13.0,2.0,4.0,2.0,0.03179939465643729
4,3,13.0,2.0,5.0,1.0,0.03694276042720308
4,3,13.0,2.0,5.0,2.0,0.033570244488371544
4,3,13.0,2.0,6.0,1.0,0.03654616909509781
4,3,13.0,2.0,6.0,2.0,0.033173653156266275
4,3,13.0,2.0,7.0,1.0,0.03506430739922496
4,3,13.0,2.0,7.0,2.0,0.03169179146039343
4,3,13.0,2.0,8.0,1.0,0.03405761015859914
4,3,13.0,2.0,8.0,2.0,0.030685094219767606
4,3,13.0,3.0,4.0,1.0,0.032766598179855146
4,3,13.0,3.0,4.0,2.0,0.029394082241023613
4,3,13.0,3.0,5.0,1.0,0.034537448011789394
4,3,13.0,3.0,5.0,2.0,0.03116493207295786
4,3,13.0,3.0,6.0,1.0,0.034140856679684126
4,3,13.0,3.0,6.0,2.0,0.030768340740852596
4,3,13.0,3.0,7.0,1.0,0.03265899498381128
4,3,13.0,3.0,7.0,2.0,0.029286479044979746
4,3,13.0,3.0,8.0,1.0,0.03165229774318547
4,3,13.0,3.0,8.0,2.0,0.028279781804353928
4,3,13.0,4.0,4.0,1.0,0.03858527834270023
4,3,13.0,4.0,4.0,2.0,0.0352127624038687
4,3,13.0,4.0,5.0,1.0,0.04035612817463448
4,3,13.0,4.0,5.0,2.0,0.036983612235802946
4,3,13.0,4.0,6.0,1.0,0.03995953684252922
4,3,13.0,4.0,6.0,2.0,0.036587020903697684
4,3,13.0,4.0,7.0,1.0,0.038477675146656364
